address,avgPrice,bookingSetting,branchUrl,dishTag,expand,geoLat,geoLng,hasSceneryOrder,memberCardId,phoneNo,poi,promoId,regionList,shopDealId,shopId,shopName,shopPower,shopPowerTitle,addTime,addDate
人民路10号,71,FALSE,/brands/b1967563s10g10,烤鸭,0,34.761497,113.68032,FALSE,0,,HIGSVWZVCIBBFD,0,2047,0,1967563,郑州烤鸭(人民路总店),45,准五星商户,2020/3/9 11:25,2020/3/9
商务内环与通泰路交叉口永威木色3楼,123,FALSE,,特色菜,0,34.76776,113.73258,FALSE,0,,HIHUVHZVCJHWCE,0,7994,0,130636672,Judy's&柏餐厅(永威木色店),45,准五星商户,2020/2/12,2020/2/12
花园路东风路西南角正弘城负一层,47,FALSE,,面包烘焙,0,34.79583,113.68046,FALSE,0,,HIFVRFZVCIVISV,0,80884,0,121710071,星禾悦法式千层蛋糕(正弘城PINK店),45,准五星商户,2020/3/8 0:07,2020/3/8
东风路贵人街8-10号,-1,FALSE,,面包烘焙,4,34.796703,113.67587,FALSE,0,,HIFTICZVCIUBJU,0,9192,0,129339707,示甜Is Cooking私人定制蛋糕(蓝堡湾店),35,准四星商户,2019/12/15 8:30,2019/12/15
紫荆山路与商城路交叉口金城国贸一楼,81,FALSE,/brands/b1916911s10g10,烤鸭,0,34.751835,113.681244,FALSE,0,,HIHABAZVCHURSC,0,2047,0,8839994,大鸭梨烤鸭店(紫荆山店),50,五星商户,2020/3/5,2020/3/5
花园路39号一层A102号商铺，星巴克旁,29,FALSE,,茶饮果汁,0,34.78521,113.67938,FALSE,0,,HIGCESZVCIJWRA,0,2038,0,125283801,喜茶(新田360广场店),50,五星商户,2020/3/9 10:19,2020/3/9
中原东路与大学北路交叉口医学院地铁站J口向西十米,46,FALSE,,咖啡厅,0,34.7478,113.64292,FALSE,0,,HIGCSFZVCGUBWL,0,27967,0,131335934,绽放bloom cafe,50,五星商户,2020/3/4 0:19,2020/3/4
人民路丹尼斯百货1馆2楼,155,FALSE,,西餐,0,34.757397,113.674995,FALSE,0,,HIGSIHZVCHUGGW,0,7997,0,131312353,黎你很近西餐厅(丹尼斯店),50,五星商户,2020/2/29 9:30,2020/2/29
金水区正弘城五号门正对面,124,FALSE,,日式烧烤/烤肉,0,34.795815,113.68046,FALSE,0,,HIFVRGZVCIVIRV,0,9192,0,1871262832,白石的烧肉酒场正弘城店,45,准五星商户,2020/3/11,2020/3/11
花园路建业凯旋广场1楼,50,FALSE,,面包甜点,0,34.7935,113.68057,FALSE,0,,HIFWJSZVCIURVW,0,9192,0,1711904370,awfullychocolate,45,准五星商户,2020/3/9 17:21,2020/3/9
东风路正弘城西400米路南蓝堡湾世豪小公馆B座底商,100,FALSE,,融合烤肉,0,34.797523,113.67521,FALSE,0,,HIFSVFZVCIUCIM,0,80884,0,98425179,炙度围炉烧·烤肉(蓝堡湾店),50,五星商户,2020/3/12,2020/3/12
东风路与花园路交叉口正弘城5号门对面贵人街内50米路南8-106号,90,FALSE,,日本料理,0,34.79627,113.6783,FALSE,0,,HIFUJAZVCIUUWE,0,9192,0,1210191266,仙隐小鹿台式日料(正弘城店),45,准五星商户,2020/3/13,2020/3/13
花园路51号,84,FALSE,,徽菜,0,34.782482,113.681496,FALSE,0,,HIGEDWZVCIJSUR,0,2038,0,132855635,徽小馆(好世界店),45,准五星商户,2020/3/10 16:20,2020/3/10
郑州市管城回族区农业南路与康宁街向东150米路南,49,FALSE,,面包烘焙,4,34.751377,113.75888,FALSE,0,,HIIVRIZVCJSUBY,0,9186,0,128038952,花畔花艺烘焙馆,35,准四星商户,2020/1/17 16:48,2020/1/17
雪松路与翠竹街交叉口朗悦公园茂1号馆潮流茂3至4层海底捞,104,FALSE,,四川火锅,0,34.81979,113.55652,FALSE,0,,HICEUWZVCGHHUV,0,320,0,123090053,海底捞火锅(朗悦公园茂店),50,五星商户,2020/3/2 13:02,2020/3/2
二环支路35号瑞光创意工厂2号院,93,FALSE,,特色菜,0,34.76336,113.63841,FALSE,0,,HIFRUJZVCHBHAG,0,322,0,130579646,boundaries 籬苑,45,准五星商户,2020/3/2 1:28,2020/3/2
民主路华润·万象城六楼,153,FALSE,,日本料理,0,34.75482,113.661964,FALSE,0,,HIGHGTZVCHHEVR,0,7463,0,130471824,山上下居酒屋(万象城店),50,五星商户,2020/3/13 14:29,2020/3/13
创业路与东风南路交叉口西行200米路北,83,FALSE,,新疆菜,0,34.760788,113.76574,FALSE,0,,HIIUJTZVCRCCSM,0,81434,0,92857749,清真·阿恰西域饭店(高铁站店),45,准五星商户,2020/3/13 16:44,2020/3/13
二七区梁庄路,-1,FALSE,,面包烘焙,4,34.67962,113.64647,FALSE,0,,HIHVTBZVCFDUWT,0,322,0,101921354,幸福时刻DIY蛋糕房,35,准四星商户,2019/11/18 19:54,2019/11/18
东风路正弘城负一楼,153,FALSE,,海鲜,0,34.79587,113.68036,FALSE,0,,HIFVIVZVCIVIGN,0,9192,0,520548903,长申海鲜,50,五星商户,2020/3/13 12:13,2020/3/13
航海路南，大学路西德万达广场内的2031号商铺,34,FALSE,,西式快餐,0,34.716694,113.642914,FALSE,0,,HIGVUAZVCGAWIB,0,7996,0,72454421,肯德基(二七万达店),45,准五星商户,2020/3/10 11:08,2020/3/10
大学路航海中路二七万达金街1-134号,39,FALSE,,咖啡厅,0,34.718296,113.64219,FALSE,0,,HIGUWEZVCGBEWO,0,7996,0,18259792,DEEP COFFEE(万达店),45,准五星商户,2020/3/4 11:56,2020/3/4
东风南路汇艺银河里2楼,84,FALSE,,豫菜,0,34.75387,113.770805,FALSE,0,,HIJCETZVCRBHCN,0,9193,0,123075605,咨言烤鸭烩面,50,五星商户,2020/3/4 15:40,2020/3/4
郑上路与广武路交叉口南120米鑫苑名家商场一楼西南角,50,FALSE,,面包烘焙,4,34.77823,113.39969,FALSE,0,,HHWHTIZVCBJWVF,0,78621,0,79839248,大拇指DIY烘焙,35,准四星商户,NA,NA
文博东路与科源路交叉口北100路东,26,FALSE,,粉面馆,0,34.795162,113.673294,FALSE,0,,HIFTBVZVCISHUY,0,9192,0,96110837,班记油泼面,45,准五星商户,2020/3/10 7:06,2020/3/10
东风南路与榆林南路交叉口海汇中心一楼,68,FALSE,/brands/b18230964s10g10,甜品,0,34.7527,113.7696,FALSE,0,,HIJCEWZVCRAIFV,0,9186,0,93669961,朱迪小铺 JUDY’S PATISSERIE(海汇中心店),45,准五星商户,2020/3/12 10:11,2020/3/12
人民路25号,22,FALSE,,粉面馆,0,34.75597,113.67062,FALSE,0,,HIGRFFZVCHSCDL,0,2045,0,4527179,蒋阿侨挞挞面(大上海店),45,准五星商户,2020/3/12 9:30,2020/3/12
商鼎路与七里河南路交叉口东南角,95,FALSE,/brands/b112488695s10g10,豫菜,0,34.75468,113.75352,FALSE,0,,HIISEEZVCJSADY,0,7462,0,95966839,解家河南菜(商鼎路店),50,五星商户,2020/3/10 9:35,2020/3/10
汜河路与兴华路交叉口向西50米光明荟一楼,-1,FALSE,,饮品店,4,34.7938,113.37772,FALSE,0,,HHVJBVZVCBHIAF,0,78729,0,821534629,一杯情书(光明荟店),40,四星商户,2020/1/6 9:08,2020/1/6
嵩山北路130号升龙天汇广场M公寓1708号,43,FALSE,,面包烘焙,0,34.775665,113.62453,FALSE,0,,HIFAJSZVCHAUCE,0,65063,0,121788081,清荣点坊手工烘焙,45,准五星商户,2020/3/8 14:38,2020/3/8
紫荆山路56号华林新时代广场1402,178,FALSE,/brands/b107978163s10g10,面包烘焙,0,34.75528,113.68159,FALSE,0,,HIGVWAZVCHWCFY,0,27218,0,107978163,睿时Rui's Patisserie,50,五星商户,2020/3/10 4:42,2020/3/10
郑东新区龙湖办事处九如路与龙湖中环南路交叉口中盟苑D102-D103,44,FALSE,,面包烘焙,0,34.791637,113.74205,FALSE,0,,HIHIFBZVCREWIO,0,87585,0,122859570,半丘,45,准五星商户,2020/3/11 10:38,2020/3/11
纬五路与政六街交叉口向东50米路南,110,FALSE,/brands/b571166s10g10,浙菜,0,34.772095,113.6848,FALSE,0,,HIGJJBZVCIGWIK,0,2036,0,112262198,张福记(纬五路店),50,五星商户,2020/3/8 12:39,2020/3/8
索凌路普罗旺世旁,-1,FALSE,,面包烘焙,4,34.82434,113.639786,FALSE,0,,HIEDIVZVCIJTTF,0,27232,0,123243079,示甜Is Cooking私人定制蛋糕,35,准四星商户,2019/12/10 1:48,2019/12/10
花园路与东风路交叉口西南角正弘城8楼,71,FALSE,,新疆菜,0,34.79637,113.680374,FALSE,0,,HIFVGBZVCIVSRQ,0,9192,0,122016417,北疆饭店(正弘城店),45,准五星商户,2020/3/6 19:16,2020/3/6
二七路150号丹尼斯大卫城12层,103,FALSE,,粤菜馆,0,34.756966,113.66643,FALSE,0,,HIGIFGZVCHJVCT,0,30341,0,90119447,有璟阁港式餐厅(大卫城店),45,准五星商户,2020/2/29,2020/2/29
农科路26号院一层门面房,75,FALSE,,烤串,0,34.79249,113.68489,FALSE,0,,HIGBJSZVCIVWJB,0,7458,0,1361116531,福苗小骆驼烧烤(农科路店),45,准五星商户,2020/3/13 1:44,2020/3/13
东风路与科新路交叉口正弘城停车场出入口第一栋,95,FALSE,,日本料理,0,34.796627,113.679184,FALSE,0,,HIFUUEZVCIVFTT,0,9192,0,123221365,白石的深夜食堂(正弘城店),50,五星商户,2020/3/12 7:18,2020/3/12
商都路建业五栋大楼,-1,FALSE,,面包烘焙,4,34.745827,113.731186,FALSE,0,,HIIFVWZVCIVUEG,0,7464,0,122920335,一品烘焙(商都路店),35,准四星商户,2020/3/10 23:04,2020/3/10
花园路与东风路交叉口正弘城8层,125,FALSE,,重庆火锅,0,34.79595,113.68052,FALSE,0,,HIFVJIZVCIVJVP,0,9192,0,110698163,巴奴毛肚火锅(正弘城店),50,五星商户,2020/3/8,2020/3/8
地坤街10-17,51,FALSE,,咖啡厅,0,34.7836,113.71958,FALSE,0,,HIHCRVZVCJJAUO,0,70526,0,127187957,质子咖啡Cafe Proton,50,五星商户,2020/3/8 0:02,2020/3/8
棉纺西路锦艺城C区四层,65,FALSE,,自助餐,0,34.763298,113.60586,FALSE,0,,HIEVDEZVCGESCT,0,9196,0,102092180,比格比萨自助(锦艺城店),45,准五星商户,2020/3/6 17:13,2020/3/6
东风路正弘城7层L705号商铺,123,FALSE,,烤鸭,0,34.7958,113.68048,FALSE,0,,HIFVRJZVCIVIST,0,9192,0,110780691,北京羲和雅苑烤鸭坊(正弘城店),45,准五星商户,2020/3/8 17:07,2020/3/8
郑汴路与建业路交叉口,-1,FALSE,,面包烘焙,4,34.747444,113.722435,FALSE,0,,HIIBVWZVCITAST,0,9187,0,102108753,米洛蛋糕,35,准四星商户,2019/9/27,2019/9/27
大学南路航海路交叉口万达广场三楼,99,FALSE,/brands/b23603901s10g10,西餐,0,34.71723,113.642914,FALSE,0,,HIGVJRZVCGBCVB,0,7996,0,24760305,俄士厨房(二七万达店),50,五星商户,2020/3/12 17:57,2020/3/12
花园路39号1F,34,FALSE,,茶饮果汁,0,34.784687,113.68063,FALSE,0,,HIGDBBZVCIREDV,0,2038,0,121543410,奈雪の茶(国贸店),50,五星商户,2020/3/5 11:39,2020/3/5
黄河路经五路12号院9号,23,FALSE,,饺子,0,34.774685,113.67803,FALSE,0,,HIGFVEZVCIFFHE,0,321,0,114447204,袁记饺子(黄河路店),45,准五星商户,2020/2/28 8:51,2020/2/28
东风路与丰庆路交汇处瀚海海尚4楼,92,FALSE,,豫菜,0,34.801197,113.64759,FALSE,0,,HIEWRCZVCIDTVB,0,7459,0,1861703002,阿五黄河大鲤鱼(海尚店),45,准五星商户,2020/3/11 17:22,2020/3/11
玉兰街石楠路升龙又一城3号院,-1,FALSE,,面包烘焙,4,34.8041,113.54898,FALSE,0,,HICIATZVCFVGTT,0,9184,0,112085400,蜜忆私房烘培(升龙店高新区包送),35,准四星商户,2019/12/5,2019/12/5
燕北路曼哈顿商业广场B区1楼1173号,36,FALSE,,面包烘焙,0,34.76146,113.70834,FALSE,0,,HIHGWRZVCITADY,0,7999,0,130835936,爸爸糖手工吐司(曼哈顿店),45,准五星商户,2020/2/20 17:29,2020/2/20
互助路,13,FALSE,,快餐简餐,0,34.74978,113.62011,FALSE,0,,HIFIWWZVCGEWSF,0,2042,0,572497,品品味凉粉店,40,四星商户,2020/3/10 13:21,2020/3/10
商务内环与商务西七街交叉口丹尼斯二天地南门临街商铺原北京南锣鼓巷一期一会私房寿司,149,FALSE,,日本料理,0,34.76871,113.72302,FALSE,0,,HIHJUVZVCJEJFW,0,7994,0,90986428,鮨涵料理,50,五星商户,2020/1/31 14:06,2020/1/31
金水路与经三路交叉口东北角,126,FALSE,/brands/b3519349s10g10,重庆火锅,0,34.76375,113.693,FALSE,0,,HIHAAFZVCIGVRG,0,7458,0,76930448,巴奴毛肚火锅概念餐厅,50,五星商户,2020/3/10 11:30,2020/3/10
管城区航海东路30号1层附1号,-1,FALSE,/brands/b123223434s10g10,面包烘焙,4,34.72562,113.70583,FALSE,0,,HIIDWCZVCHUAJM,0,8003,0,124162328,艾达蛋糕(未来路店),35,准四星商户,2019/9/20 13:59,2019/9/20
二七路丹尼斯·大卫城负一楼,49,FALSE,,甜品,0,34.757206,113.666084,FALSE,0,,HIGIAWZVCHJUIG,0,30341,0,97337411,awfully chocolate,45,准五星商户,2020/3/11 22:05,2020/3/11
花园路正弘城负一楼,21,FALSE,,面包烘焙,0,34.796272,113.679855,FALSE,0,,HIFVCRZVCIVHTD,0,80884,0,1730276581,长申烘焙,40,四星商户,2020/3/12 10:55,2020/3/12
丰产路关虎屯生活广场丹尼斯超市入口西侧,22,FALSE,,粉面馆,0,34.783375,113.67896,FALSE,0,,HIGCUSZVCIJBJD,0,2038,0,131712794,香港肥汁一樂招牌炸酱小锅米线,45,准五星商户,2020/3/4 17:42,2020/3/4
燕北路曼哈顿商业广场7号楼1单元2528,135,FALSE,,面包烘焙,0,34.76133,113.70499,FALSE,0,,HIHFJWZVCIRRGA,0,7999,0,67169060,Yomi cake(曼哈顿店),45,准五星商户,2020/2/27 11:31,2020/2/27
郑汴路与中州大道交叉口西北角印象汇四层,105,FALSE,/brands/b2067568s10g10,四川火锅,0,34.748398,113.724785,FALSE,0,,HIICHEZVCIUFFM,0,9187,0,5163560,海底捞火锅(印象汇店),50,五星商户,2020/3/14 8:31,2020/3/14
郑东新区黄河南路与熊儿河路交叉口阿卡迪亚北门,19,FALSE,,小吃快餐,0,34.76805,113.74208,FALSE,0,,HIIBJAZVCJSTFU,0,7994,0,5324011,老汉口热干面,40,四星商户,2020/2/13 13:25,2020/2/13
黄河路与东三街交叉口向南20米路西,26,FALSE,/brands/b2870314s10g10,包子,0,34.77424,113.65826,FALSE,0,,HIFVFUZVCHUHAK,0,2039,0,2870314,上海恩记汤包馆(东三街店),40,四星商户,2020/2/21,2020/2/21
金水东路与中兴路交叉口向北50米路西,91,FALSE,,豫菜,0,34.77293,113.77529,FALSE,0,,HIITIUZVCRRRGA,0,9193,0,8909524,成师傅汴京烤鸭(中兴路店),50,五星商户,2020/3/5 12:28,2020/3/5
天明路与群办路交叉口向南50米路西,29,FALSE,,其他中餐,0,34.794636,113.64541,FALSE,0,,HIFBGDZVCIAGDN,0,321,0,58745347,宝正臻天津包子总店,45,准五星商户,2020/3/13 11:36,2020/3/13
棉纺东路21号,-1,FALSE,,面包烘焙,4,34.756275,113.635735,FALSE,0,,HIFTJEZVCGURAJ,0,27967,0,121698286,手拉手烘焙(鑫苑国际城市花园店),35,准四星商户,2019/8/9 12:17,2019/8/9
花园路39号新田360广场C313号铺,85,FALSE,,日本料理,0,34.784073,113.67946,FALSE,0,,HIGCUBZVCIJJAO,0,2038,0,131773666,白石的深夜食堂(国贸360店),50,五星商户,2020/3/8 12:55,2020/3/8
东风路与文化路交叉口向南300米路东,57,FALSE,/brands/b43994199s10g10,烤鸭,0,34.79582,113.66661,FALSE,0,,HIFJCVZVCIJCCF,0,9192,0,43994199,五顺斋清真烤鸭店(文化路分店),50,五星商户,2020/3/13 11:18,2020/3/13
陇海西路与永庆路交叉口西南角,92,FALSE,/brands/b2114692s10g10,豫菜,0,34.73602,113.59698,FALSE,0,,HIFFFFZVCFGJCE,0,7457,0,4214483,阿五黄河大鲤鱼(陇海西路店),50,五星商户,2020/3/10,2020/3/10
花园路和农科路交叉口向北100米,75,FALSE,,泰式火锅,0,34.79371,113.6807,FALSE,0,,HIFWJCZVCIUUAV,0,80884,0,98312029,象朴泰式浓汤市集火锅(建业凯旋店),45,准五星商户,2020/3/14 4:40,2020/3/14
建业路建业城市花园33号楼商铺二楼,97,FALSE,,面包烘焙,4,34.75193,113.72308,FALSE,0,,HIIAGDZVCIVAUH,0,9187,0,102483245,三月三儿童蛋糕(建业外国语中学店),45,准五星商户,2020/3/8 19:40,2020/3/8
德化街68号国际友谊大厦一楼102号，103号,44,FALSE,,面包烘焙,0,34.75101,113.66642,FALSE,0,,HIGRJWZVCHHIVK,0,2045,0,131974103,鲍师傅糕点(国际友谊广场店),45,准五星商户,2020/3/11 19:38,2020/3/11
科新路正弘城LB-S39号,34,FALSE,,甜品,0,34.795834,113.680176,FALSE,0,,HIFVIBZVCIVHAO,0,9192,0,132200422,吉姆大师傅,40,四星商户,2020/3/14 8:48,2020/3/14
花园路与东风路交叉口正弘城一层,29,FALSE,,茶饮果汁,0,34.79592,113.68115,FALSE,0,,HIFVUAZVCIVUSE,0,9192,0,123421430,喜茶(正弘城茶空间店),45,准五星商户,2020/3/14 1:47,2020/3/14
人民路90号丹尼斯大卫城B1层006号,42,FALSE,,日式烧烤/烤肉,0,34.757717,113.66625,FALSE,0,,HIGHWHZVCHRBTQ,0,7997,0,1839675620,熊吞·大碗丼日式烧肉饭(大卫城店),45,准五星商户,2020/3/12 12:45,2020/3/12
马寨镇学院路68号,-1,FALSE,,面包烘焙,4,34.690845,113.51012,FALSE,0,,HIEFAIZVCCCWWA,0,322,0,1465751758,桂洲村钟意西点(马寨店),30,三星商户,NA,NA
东风路花园路交叉口正弘城8楼,107,FALSE,/brands/b23127475s10g10,融合烤肉,0,34.79604,113.680664,FALSE,0,,HIFVRCZVCIVSFS,0,2038,0,112051960,炉小哥烤肉(正弘城店),50,五星商户,2020/3/13 14:42,2020/3/13
建业路建业城市花园西门南100米,104,FALSE,/brands/b2114692s10g10,豫菜,0,34.751328,113.72224,FALSE,0,,HIIAEGZVCIUHSC,0,9187,0,2116345,阿五黄河大鲤鱼(建业路店),50,五星商户,2020/3/8 8:05,2020/3/8
东风路南、花园路西正弘城负一层LB-S40商铺,31,FALSE,,面包烘焙,0,34.79582,113.68045,FALSE,0,,HIFVRGZVCIVIRV,0,9192,0,121713028,BAKER LIFE(正弘城店),45,准五星商户,2020/3/10 13:30,2020/3/10
文化宫路与中原路交叉口东北角,54,FALSE,,川菜家常菜,0,34.74798,113.61707,FALSE,0,,HIFIJCZVCGDBIT,0,2042,0,3552223,胖娃川菜馆(中原路店),45,准五星商户,2020/3/14 0:40,2020/3/14
二七区红云路2号金祥花园门面,-1,FALSE,,面包烘焙,4,34.713066,113.66924,FALSE,0,,HIHRJJZVCGJUGW,0,64911,0,107711461,启达西饼生日蛋糕(蛋糕送到家郑州总店),35,准四星商户,2019/11/22 10:54,2019/11/22
科源路8-20号,12,FALSE,,胡辣汤,0,34.794518,113.67403,FALSE,0,,HIFTJBZVCISIFB,0,9192,0,1121067410,高群生逍遥胡辣汤,40,四星商户,2020/2/17 15:25,2020/2/17
花园路128号正弘城8楼,133,FALSE,,火锅,0,34.79576,113.68049,FALSE,0,,HIFVJJZVCIVIIA,0,9192,0,123300578,湊湊火锅·茶憩(正弘城店),45,准五星商户,2020/3/13 23:16,2020/3/13
花园路126号正弘城B1层LB01,32,FALSE,,咖啡厅,0,34.796513,113.6813,FALSE,0,,HIFVRTZVCIWCEN,0,9192,0,738700489,TIMS咖啡(正弘城店),45,准五星商户,2020/3/13 9:53,2020/3/13
花园路126号正弘城8层,83,FALSE,/brands/b112096994s10g10,特色菜,0,34.795692,113.68043,FALSE,0,,HIFVRSZVCIVHSR,0,9192,0,121539998,曼玉融合餐厅(正弘城店),50,五星商户,2020/3/13 2:25,2020/3/13
东风路正弘城一层L135号商铺,35,FALSE,,茶饮果汁,0,34.795795,113.680336,FALSE,0,,HIFVIVZVCIVHTH,0,9192,0,113872650,奈雪の茶(正弘城店),50,五星商户,2020/3/8 8:24,2020/3/8
七里河南路与农业南路交叉口向西50米路南,116,FALSE,/brands/b43910113s10g10,老北京火锅,0,34.757824,113.757355,FALSE,0,,HIISHWZVCJUSUN,0,321,0,43910113,额尔敦传统涮(七里河南路总店),50,五星商户,2020/3/11 16:58,2020/3/11
顺河路与燕东路交叉口向北50米路东,90,FALSE,,日本料理,0,34.76034,113.70895,FALSE,0,,HIHHJIZVCISUAL,0,7999,0,1785767631,鳥蘭深夜食堂(曼哈顿店),45,准五星商户,2020/3/6 23:57,2020/3/6
花园路39号国贸360广场3层,83,FALSE,/brands/b5479102s10g10,特色菜,0,34.78422,113.679375,FALSE,0,,HIGCSTZVCIJJHQ,0,2038,0,18242247,曼玉融合餐厅(国贸360广场店),50,五星商户,2020/3/9 0:06,2020/3/9
花园路东风路正弘城8楼,89,FALSE,,猪肚鸡火锅,0,34.79598,113.68056,FALSE,0,,HIFVIWZVCIVREE,0,9192,0,121886894,热煲猪肚鸡(正弘城店),50,五星商户,2020/3/1 14:47,2020/3/1
众意西路熙地港购物中心四楼,20,FALSE,,茶饮果汁,0,34.784496,113.71847,FALSE,0,,HIHBVIZVCJIWHS,0,70526,0,1245703467,唐饮,45,准五星商户,2020/3/13 13:11,2020/3/13
二七路与西太康路交叉口西北丹尼斯大卫城F11层,106,FALSE,/brands/b23127475s10g10,融合烤肉,0,34.757088,113.66612,FALSE,0,,HIGICWZVCHJUAW,0,30341,0,23127475,炉小哥烤肉(大卫城店),45,准五星商户,2020/1/14 14:18,2020/1/14
花园路与东风路交叉口西南角正弘城7楼,109,FALSE,,潮汕牛肉火锅,0,34.79576,113.68049,FALSE,0,,HIFVJUZVCIVIIE,0,9192,0,71002607,豆捞坊(正弘城店),50,五星商户,2020/3/13 22:19,2020/3/13
花园路126号正弘城负一楼LB-S1号,26,FALSE,/brands/b95939816s10g10,茶饮果汁,0,34.79568,113.68065,FALSE,0,,HIFVSTZVCIVJAL,0,9192,0,114788161,极拉图·冰淇淋&茶(正弘城店),50,五星商户,2020/3/8 23:55,2020/3/8
东明路与商城路交叉口东北角,118,FALSE,/brands/b3519349s10g10,重庆火锅,0,34.75107,113.70049,FALSE,0,,HIHHWHZVCIEVDX,0,323,0,3577381,巴奴毛肚火锅(商城路店),50,五星商户,2020/3/13 0:16,2020/3/13
科新路正弘城负一楼,29,FALSE,,快餐简餐,0,34.796055,113.68044,FALSE,0,,HIFVIJZVCIVRBR,0,9192,0,548002276,盛香亭新式热卤(正弘城店),40,四星商户,2020/3/12 17:15,2020/3/12
优胜北路与文化路交叉口西行200米路北,62,FALSE,,烧烤烤串,0,34.769283,113.66564,FALSE,0,,HIGDCRZVCHVGEF,0,2039,0,21255306,老胖烧烤,40,四星商户,2020/3/4 16:29,2020/3/4
工人路与航海路交叉口北行50米路西,46,FALSE,/brands/b10348702s10g10,豫菜,0,34.720753,113.62061,FALSE,0,,HIGEJGZVCFJUIT,0,65062,0,28635621,粗粮小厨(工人路店),50,五星商户,2020/3/10 22:57,2020/3/10
康平路与康宁街交叉口向西100米路北,95,FALSE,,猪肚鸡火锅,0,34.751118,113.76126,FALSE,0,,HIIWRVZVCJTRFW,0,9193,0,122795324,好彩猪肚鸡(康宁街店),50,五星商户,2020/3/7 20:07,2020/3/7
嵩山南路19号家世界购物广场一层,43,FALSE,/brands/b572485s10g10,西式快餐,0,34.736107,113.628716,FALSE,0,,HIGBSGZVCGDABI,0,7456,0,21093415,肯德基(陇海路店),45,准五星商户,2020/3/4 17:20,2020/3/4
二七路188号丹尼斯百货大卫城B1楼,54,FALSE,/brands/b23984663s10g10,冰淇淋,0,34.75816,113.66632,FALSE,0,,HIGHTIZVCHREWG,0,30341,0,23984663,Godiva(大卫城),50,五星商户,2020/2/27 1:39,2020/2/27
郑州市金水区东风路28号院28幢1-2层商17号,77,FALSE,,韩国料理,0,34.796894,113.67924,FALSE,0,,HIFUSAZVCIVHTF,0,80884,0,1559408547,丹岱俱肉部(正弘城店),35,准四星商户,2020/2/23 20:19,2020/2/23
花园路与东风路交口正弘城负一层,18,FALSE,/brands/b92714386s10g10,茶饮果汁,0,34.79582,113.68045,FALSE,0,,HIFVJDZVCIVIRC,0,9192,0,110691697,眷茶(正弘城店),50,五星商户,2020/3/9,2020/3/9
东风南路与康宁街交叉口向西300米路北,239,FALSE,/brands/b19227302s10g10,豫菜,0,34.751583,113.76388,FALSE,0,,HIJAIAZVCJUUJS,0,9193,0,123164203,城墙根戏缘茶馆(天筑店),50,五星商户,2020/3/7 18:26,2020/3/7
商都路5号1-3层,55,FALSE,/brands/b572485s10g10,西式快餐,0,34.747604,113.734795,FALSE,0,,HIIGSEZVCJAVWU,0,7464,0,5717200,肯德基(商都DT店),45,准五星商户,2020/3/12 11:40,2020/3/12
农业路与经一路向北50米路东,43,FALSE,/brands/b570810s10g10,豫菜,0,34.78771,113.69778,FALSE,0,,HIGIIJZVCJCCDJ,0,7458,0,8984423,葛记焖饼(经一路店),45,准五星商户,2020/3/10 15:17,2020/3/10
商鼎路百福街交叉口向北150米路西,92,FALSE,,韩式烤肉,0,34.75644,113.736145,FALSE,0,,HIIDSUZVCJEVJJ,0,7464,0,111544728,高丽烤肉,45,准五星商户,2020/2/29 15:34,2020/2/29
河南省自贸区郑州片区（郑东）金水东路80号绿地新都会一层国贸360AY106号,39,FALSE,,甜品,0,34.769756,113.769646,FALSE,0,,HIISJRZVCRHDDE,0,321,0,110863385,茉觅(新都会店),40,四星商户,2020/3/11 8:53,2020/3/11
科源路与文博东路交叉口向西30米路北,34,FALSE,,江西菜,0,34.79453,113.67274,FALSE,0,,HIFTCAZVCISAFS,0,9192,0,98228377,溢香苑瓦罐(正弘店),50,五星商户,2020/3/3 10:55,2020/3/3
郑汴路39号,54,FALSE,,火锅,0,34.74658,113.694275,FALSE,0,,HIHHDFZVCIASEC,0,64983,0,132153907,藕遇鲜·养生汤锅,45,准五星商户,2020/2/12 18:10,2020/2/12
中原万达三层东厅,83,FALSE,,日本料理,0,34.74721,113.60203,FALSE,0,,HIFCWCZVCFTVSI,0,7457,0,1559092082,白石的深夜食堂(中原万达店),40,四星商户,2020/3/11 13:14,2020/3/11
众意路与地润路交叉口向西100米路南（距熙地港购物中心500米））,155,FALSE,,日本料理,0,34.787624,113.72018,FALSE,0,,HIHBFUZVCJRUSV,0,70526,0,1786325751,一心料理(熙地港店),45,准五星商户,2020/2/28 0:03,2020/2/28
农业路与众意西路交叉口熙地港购物中心4楼4027,69,FALSE,,西餐,0,34.784767,113.71796,FALSE,0,,HIHBJHZVCJIUWP,0,70526,0,79305942,地盘薄底比萨(熙地港店),45,准五星商户,2020/1/7 0:06,2020/1/7
曼哈顿广场305号,31,FALSE,/brands/b13828851s10g10,西式快餐,0,34.762398,113.70491,FALSE,0,,HIHFDBZVCISARE,0,7999,0,17889952,汉堡王(郑州曼哈顿店),45,准五星商户,2020/3/6 2:00,2020/3/6
棉纺西路4号王府井一层西侧,39,FALSE,,茶饮果汁,0,34.761654,113.61183,FALSE,0,,HIFBBUZVCGGGEC,0,9196,0,1854119769,奈雪の茶(锦艺城店),50,五星商户,2020/3/6 20:07,2020/3/6
